Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"LC","Occupation des sols","270","Mayotte","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","0.1932","FC","Donnée calculée"
"LC","Occupation des sols","270","Mayotte","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","0.5581","FC","Donnée calculée"
"LC","Occupation des sols","270","Mayotte","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","270","Mayotte","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","270","Mayotte","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","1.4811","FC","Donnée calculée"
"LC","Occupation des sols","270","Mayotte","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","10.1534","FC","Donnée calculée"
"LC","Occupation des sols","270","Mayotte","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","0.601","FC","Donnée calculée"
"LC","Occupation des sols","270","Mayotte","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","270","Mayotte","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","0.8586","FC","Donnée calculée"
"LC","Occupation des sols","270","Mayotte","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","270","Mayotte","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","270","Mayotte","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","270","Mayotte","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","24.4926","FC","Donnée calculée"
"LC","Occupation des sols","270","Mayotte","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","138","Mexique","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","840.5604","FC","Donnée calculée"
"LC","Occupation des sols","138","Mexique","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","13753.662","FC","Donnée calculée"
"LC","Occupation des sols","138","Mexique","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","138","Mexique","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","138","Mexique","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","44973.4349","FC","Donnée calculée"
"LC","Occupation des sols","138","Mexique","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","82476.6921","FC","Donnée calculée"
"LC","Occupation des sols","138","Mexique","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","349.0565","FC","Donnée calculée"
"LC","Occupation des sols","138","Mexique","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","41051.1272","FC","Donnée calculée"
"LC","Occupation des sols","138","Mexique","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","370.4365","FC","Donnée calculée"
"LC","Occupation des sols","138","Mexique","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","138","Mexique","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","4183.44","FC","Donnée calculée"
"LC","Occupation des sols","138","Mexique","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","0.5152","FC","Donnée calculée"
"LC","Occupation des sols","138","Mexique","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","7793.3549","FC","Donnée calculée"
"LC","Occupation des sols","138","Mexique","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","145","Micronésie (États fédérés de)","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","145","Micronésie (États fédérés de)","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","145","Micronésie (États fédérés de)","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","145","Micronésie (États fédérés de)","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","145","Micronésie (États fédérés de)","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","0.0859","FC","Donnée calculée"
"LC","Occupation des sols","145","Micronésie (États fédérés de)","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","1.6958","FC","Donnée calculée"
"LC","Occupation des sols","145","Micronésie (États fédérés de)","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","0.7298","FC","Donnée calculée"
"LC","Occupation des sols","145","Micronésie (États fédérés de)","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","145","Micronésie (États fédérés de)","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","145","Micronésie (États fédérés de)","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","145","Micronésie (États fédérés de)","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","0.0215","FC","Donnée calculée"
"LC","Occupation des sols","145","Micronésie (États fédérés de)","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","145","Micronésie (États fédérés de)","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","116.2377","FC","Donnée calculée"
"LC","Occupation des sols","145","Micronésie (États fédérés de)","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","140","Monaco","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","140","Monaco","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","140","Monaco","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","140","Monaco","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","140","Monaco","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","140","Monaco","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","140","Monaco","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","140","Monaco","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","140","Monaco","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","140","Monaco","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","140","Monaco","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","140","Monaco","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","140","Monaco","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","0.8157","FC","Donnée calculée"
"LC","Occupation des sols","140","Monaco","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","141","Mongolie","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","98.5927","FC","Donnée calculée"
"LC","Occupation des sols","141","Mongolie","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","21.6805","FC","Donnée calculée"
"LC","Occupation des sols","141","Mongolie","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","141","Mongolie","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","141","Mongolie","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","99152.2579","FC","Donnée calculée"
"LC","Occupation des sols","141","Mongolie","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","5579.7517","FC","Donnée calculée"
"LC","Occupation des sols","141","Mongolie","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","141","Mongolie","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","47.3966","FC","Donnée calculée"
"LC","Occupation des sols","141","Mongolie","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","73.3703","FC","Donnée calculée"
"LC","Occupation des sols","141","Mongolie","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","141","Mongolie","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","50304.9166","FC","Donnée calculée"
"LC","Occupation des sols","141","Mongolie","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","11.4198","FC","Donnée calculée"
"LC","Occupation des sols","141","Mongolie","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","1097.8933","FC","Donnée calculée"
"LC","Occupation des sols","141","Mongolie","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","273","Monténégro","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","9.0801","FC","Donnée calculée"
"LC","Occupation des sols","273","Monténégro","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","1.7387","FC","Donnée calculée"
"LC","Occupation des sols","273","Monténégro","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","273","Monténégro","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","273","Monténégro","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","348.6486","FC","Donnée calculée"
"LC","Occupation des sols","273","Monténégro","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","841.3332","FC","Donnée calculée"
"LC","Occupation des sols","273","Monténégro","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","273","Monténégro","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","0.0429","FC","Donnée calculée"
"LC","Occupation des sols","273","Monténégro","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","5.6455","FC","Donnée calculée"
"LC","Occupation des sols","273","Monténégro","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","273","Monténégro","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","0.7728","FC","Donnée calculée"
"LC","Occupation des sols","273","Monténégro","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","1.4382","FC","Donnée calculée"
"LC","Occupation des sols","273","Monténégro","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","169.5804","FC","Donnée calculée"
